IssueType,PageId,PageAddress
CompanyStatusNotFound,6132,http://search.worldbank.org/wcontractawards/procdetails/OP00017969
CompanyStatusNotFound,6133,http://search.worldbank.org/wcontractawards/procdetails/OP00017968
UnknownTableFormat,6135,http://search.worldbank.org/wcontractawards/procdetails/OP00020479
CompanyStatusNotFound,6136,http://search.worldbank.org/wcontractawards/procdetails/OP00020477
EmptyContent,6137,http://search.worldbank.org/wcontractawards/procdetails/OP00001087
EmptyContent,6138,http://search.worldbank.org/wcontractawards/procdetails/OP00001747
EmptyContent,6139,http://search.worldbank.org/wcontractawards/procdetails/OP00001840
CompanyStatusNotFound,6222,http://search.worldbank.org/wcontractawards/procdetails/OP00014323
EmptyContent,6231,http://search.worldbank.org/wcontractawards/procdetails/OP00003573
CompanyStatusNotFound,6354,http://search.worldbank.org/wcontractawards/procdetails/OP00015680
CompanyStatusNotFound,6355,http://search.worldbank.org/wcontractawards/procdetails/OP00016396
CompanyNotFound,6389,http://search.worldbank.org/wcontractawards/procdetails/OP00013338
ContractNumberNotFound,6389,http://search.worldbank.org/wcontractawards/procdetails/OP00013338
EmptyContent,6433,http://search.worldbank.org/wcontractawards/procdetails/OP00008219
CompanyStatusNotFound,6446,http://search.worldbank.org/wcontractawards/procdetails/OP00016000
CompanyNotFound,6462,http://search.worldbank.org/wcontractawards/procdetails/OP00014283
ContractNumberNotFound,6462,http://search.worldbank.org/wcontractawards/procdetails/OP00014283
CompanyNotFound,6473,http://search.worldbank.org/wcontractawards/procdetails/OP00019748
ContractNumberNotFound,6473,http://search.worldbank.org/wcontractawards/procdetails/OP00019748
CompanyNotFound,6474,http://search.worldbank.org/wcontractawards/procdetails/OP00020077
ContractNumberNotFound,6474,http://search.worldbank.org/wcontractawards/procdetails/OP00020077
EmptyContent,6509,http://search.worldbank.org/wcontractawards/procdetails/OP00003570
CompanyNotFound,6510,http://search.worldbank.org/wcontractawards/procdetails/OP00003690
ContractNumberNotFound,6510,http://search.worldbank.org/wcontractawards/procdetails/OP00003690
EmptyContent,6515,http://search.worldbank.org/wcontractawards/procdetails/OP00011198
EmptyContent,6516,http://search.worldbank.org/wcontractawards/procdetails/OP00012017
CompanyNotFound,6517,http://search.worldbank.org/wcontractawards/procdetails/OP00012018
ContractNumberNotFound,6517,http://search.worldbank.org/wcontractawards/procdetails/OP00012018
CompanyNotFound,6518,http://search.worldbank.org/wcontractawards/procdetails/OP00014169
ContractNumberNotFound,6518,http://search.worldbank.org/wcontractawards/procdetails/OP00014169
CompanyStatusNotFound,6533,http://search.worldbank.org/wcontractawards/procdetails/OP00016163
CompanyNotFound,6554,http://search.worldbank.org/wcontractawards/procdetails/OP00011668
ContractNumberNotFound,6554,http://search.worldbank.org/wcontractawards/procdetails/OP00011668
CompanyStatusNotFound,6594,http://search.worldbank.org/wcontractawards/procdetails/OP00019338
CompanyStatusNotFound,6596,http://search.worldbank.org/wcontractawards/procdetails/OP00020387
CompanyNotFound,6597,http://search.worldbank.org/wcontractawards/procdetails/OP00000979
ContractNumberNotFound,6597,http://search.worldbank.org/wcontractawards/procdetails/OP00000979
CompanyNotFound,6598,http://search.worldbank.org/wcontractawards/procdetails/OP00000980
ContractNumberNotFound,6598,http://search.worldbank.org/wcontractawards/procdetails/OP00000980
CompanyNotFound,6599,http://search.worldbank.org/wcontractawards/procdetails/OP00000981
ContractNumberNotFound,6599,http://search.worldbank.org/wcontractawards/procdetails/OP00000981
EmptyContent,6633,http://search.worldbank.org/wcontractawards/procdetails/OP00007223
CompanyNotFound,6634,http://search.worldbank.org/wcontractawards/procdetails/OP00006535
ContractNumberNotFound,6634,http://search.worldbank.org/wcontractawards/procdetails/OP00006535
CompanyNotFound,6642,http://search.worldbank.org/wcontractawards/procdetails/OP00011763
ContractNumberNotFound,6642,http://search.worldbank.org/wcontractawards/procdetails/OP00011763
CompanyNotFound,6643,http://search.worldbank.org/wcontractawards/procdetails/OP00011761
ContractNumberNotFound,6643,http://search.worldbank.org/wcontractawards/procdetails/OP00011761
CompanyNotFound,6659,http://search.worldbank.org/wcontractawards/procdetails/OP00012551
ContractNumberNotFound,6659,http://search.worldbank.org/wcontractawards/procdetails/OP00012551
CompanyNotFound,6660,http://search.worldbank.org/wcontractawards/procdetails/OP00012552
ContractNumberNotFound,6660,http://search.worldbank.org/wcontractawards/procdetails/OP00012552
CompanyNotFound,6679,http://search.worldbank.org/wcontractawards/procdetails/OP00023640
ContractNumberNotFound,6679,http://search.worldbank.org/wcontractawards/procdetails/OP00023640
CompanyNotFound,6681,http://search.worldbank.org/wcontractawards/procdetails/OP00009843
ContractNumberNotFound,6681,http://search.worldbank.org/wcontractawards/procdetails/OP00009843
CompanyNotFound,6689,http://search.worldbank.org/wcontractawards/procdetails/OP00002254
ContractNumberNotFound,6689,http://search.worldbank.org/wcontractawards/procdetails/OP00002254
CompanyNotFound,6690,http://search.worldbank.org/wcontractawards/procdetails/OP00002578
ContractNumberNotFound,6690,http://search.worldbank.org/wcontractawards/procdetails/OP00002578
CompanyNotFound,6691,http://search.worldbank.org/wcontractawards/procdetails/OP00003016
ContractNumberNotFound,6691,http://search.worldbank.org/wcontractawards/procdetails/OP00003016
CompanyNotFound,6692,http://search.worldbank.org/wcontractawards/procdetails/OP00009097
ContractNumberNotFound,6692,http://search.worldbank.org/wcontractawards/procdetails/OP00009097
CompanyNotFound,6746,http://search.worldbank.org/wcontractawards/procdetails/OP00018078
ContractNumberNotFound,6746,http://search.worldbank.org/wcontractawards/procdetails/OP00018078
CompanyNotFound,6757,http://search.worldbank.org/wcontractawards/procdetails/OP00019638
ContractNumberNotFound,6757,http://search.worldbank.org/wcontractawards/procdetails/OP00019638
CompanyNotFound,6758,http://search.worldbank.org/wcontractawards/procdetails/OP00019639
ContractNumberNotFound,6758,http://search.worldbank.org/wcontractawards/procdetails/OP00019639
CompanyNotFound,6759,http://search.worldbank.org/wcontractawards/procdetails/OP00019644
ContractNumberNotFound,6759,http://search.worldbank.org/wcontractawards/procdetails/OP00019644
CompanyNotFound,6760,http://search.worldbank.org/wcontractawards/procdetails/OP00019645
ContractNumberNotFound,6760,http://search.worldbank.org/wcontractawards/procdetails/OP00019645
CompanyNotFound,6761,http://search.worldbank.org/wcontractawards/procdetails/OP00019640
ContractNumberNotFound,6761,http://search.worldbank.org/wcontractawards/procdetails/OP00019640
CompanyNotFound,6762,http://search.worldbank.org/wcontractawards/procdetails/OP00019643
ContractNumberNotFound,6762,http://search.worldbank.org/wcontractawards/procdetails/OP00019643
CompanyNotFound,6763,http://search.worldbank.org/wcontractawards/procdetails/OP00019646
ContractNumberNotFound,6763,http://search.worldbank.org/wcontractawards/procdetails/OP00019646
CompanyNotFound,6764,http://search.worldbank.org/wcontractawards/procdetails/OP00019641
ContractNumberNotFound,6764,http://search.worldbank.org/wcontractawards/procdetails/OP00019641
CompanyNotFound,6765,http://search.worldbank.org/wcontractawards/procdetails/OP00019642
ContractNumberNotFound,6765,http://search.worldbank.org/wcontractawards/procdetails/OP00019642
CompanyNotFound,6775,http://search.worldbank.org/wcontractawards/procdetails/OP00011871
ContractNumberNotFound,6775,http://search.worldbank.org/wcontractawards/procdetails/OP00011871
CompanyNotFound,6776,http://search.worldbank.org/wcontractawards/procdetails/OP00011874
ContractNumberNotFound,6776,http://search.worldbank.org/wcontractawards/procdetails/OP00011874
CompanyNotFound,6777,http://search.worldbank.org/wcontractawards/procdetails/OP00011873
ContractNumberNotFound,6777,http://search.worldbank.org/wcontractawards/procdetails/OP00011873
CompanyNotFound,6778,http://search.worldbank.org/wcontractawards/procdetails/OP00011875
ContractNumberNotFound,6778,http://search.worldbank.org/wcontractawards/procdetails/OP00011875
CompanyNotFound,6779,http://search.worldbank.org/wcontractawards/procdetails/OP00014215
ContractNumberNotFound,6779,http://search.worldbank.org/wcontractawards/procdetails/OP00014215
CompanyNotFound,6780,http://search.worldbank.org/wcontractawards/procdetails/OP00015608
ContractNumberNotFound,6780,http://search.worldbank.org/wcontractawards/procdetails/OP00015608
CompanyNotFound,6781,http://search.worldbank.org/wcontractawards/procdetails/OP00015609
ContractNumberNotFound,6781,http://search.worldbank.org/wcontractawards/procdetails/OP00015609
CompanyStatusNotFound,6782,http://search.worldbank.org/wcontractawards/procdetails/OP00020361
CompanyNotFound,6783,http://search.worldbank.org/wcontractawards/procdetails/OP00020494
ContractNumberNotFound,6783,http://search.worldbank.org/wcontractawards/procdetails/OP00020494
CompanyStatusNotFound,6784,http://search.worldbank.org/wcontractawards/procdetails/OP00020492
CompanyNotFound,6789,http://search.worldbank.org/wcontractawards/procdetails/OP00016464
ContractNumberNotFound,6789,http://search.worldbank.org/wcontractawards/procdetails/OP00016464
CompanyNotFound,6791,http://search.worldbank.org/wcontractawards/procdetails/OP00009069
ContractNumberNotFound,6791,http://search.worldbank.org/wcontractawards/procdetails/OP00009069
EmptyContent,6792,http://search.worldbank.org/wcontractawards/procdetails/OP00014021
CompanyNotFound,6794,http://search.worldbank.org/wcontractawards/procdetails/OP00023828
ContractNumberNotFound,6794,http://search.worldbank.org/wcontractawards/procdetails/OP00023828
CompanyNotFound,6796,http://search.worldbank.org/wcontractawards/procdetails/OP00023825
ContractNumberNotFound,6796,http://search.worldbank.org/wcontractawards/procdetails/OP00023825
CompanyNotFound,6797,http://search.worldbank.org/wcontractawards/procdetails/OP00023833
ContractNumberNotFound,6797,http://search.worldbank.org/wcontractawards/procdetails/OP00023833
CompanyNotFound,6798,http://search.worldbank.org/wcontractawards/procdetails/OP00023834
ContractNumberNotFound,6798,http://search.worldbank.org/wcontractawards/procdetails/OP00023834
CompanyNotFound,6809,http://search.worldbank.org/wcontractawards/procdetails/OP00004205
ContractNumberNotFound,6809,http://search.worldbank.org/wcontractawards/procdetails/OP00004205
CompanyNotFound,6810,http://search.worldbank.org/wcontractawards/procdetails/OP00005639
ContractNumberNotFound,6810,http://search.worldbank.org/wcontractawards/procdetails/OP00005639
CompanyNotFound,6811,http://search.worldbank.org/wcontractawards/procdetails/OP00005640
ContractNumberNotFound,6811,http://search.worldbank.org/wcontractawards/procdetails/OP00005640
CompanyStatusNotFound,6822,http://search.worldbank.org/wcontractawards/procdetails/OP00025323
CompanyStatusNotFound,6823,http://search.worldbank.org/wcontractawards/procdetails/OP00025324
CompanyStatusNotFound,6824,http://search.worldbank.org/wcontractawards/procdetails/OP00025325
CompanyStatusNotFound,6825,http://search.worldbank.org/wcontractawards/procdetails/OP00025326
EmptyContent,6842,http://search.worldbank.org/wcontractawards/procdetails/OP00001341
CompanyNotFound,6843,http://search.worldbank.org/wcontractawards/procdetails/OP00003505
ContractNumberNotFound,6843,http://search.worldbank.org/wcontractawards/procdetails/OP00003505
CompanyNotFound,6844,http://search.worldbank.org/wcontractawards/procdetails/OP00006135
ContractNumberNotFound,6844,http://search.worldbank.org/wcontractawards/procdetails/OP00006135
EmptyContent,6845,http://search.worldbank.org/wcontractawards/procdetails/OP00006204
CompanyStatusNotFound,6892,http://search.worldbank.org/wcontractawards/procdetails/OP00017161
UnknownTableFormat,6899,http://search.worldbank.org/wcontractawards/procdetails/OP00021906
CompanyNotFound,6919,http://search.worldbank.org/wcontractawards/procdetails/OP00016495
ContractNumberNotFound,6919,http://search.worldbank.org/wcontractawards/procdetails/OP00016495
CompanyNotFound,6920,http://search.worldbank.org/wcontractawards/procdetails/OP00018189
ContractNumberNotFound,6920,http://search.worldbank.org/wcontractawards/procdetails/OP00018189
CompanyStatusNotFound,6921,http://search.worldbank.org/wcontractawards/procdetails/OP00019905
CompanyNotFound,6951,http://search.worldbank.org/wcontractawards/procdetails/OP00020335
ContractNumberNotFound,6951,http://search.worldbank.org/wcontractawards/procdetails/OP00020335
CompanyNotFound,6952,http://search.worldbank.org/wcontractawards/procdetails/OP00020334
ContractNumberNotFound,6952,http://search.worldbank.org/wcontractawards/procdetails/OP00020334
EmptyContent,6953,http://search.worldbank.org/wcontractawards/procdetails/OP00001455
EmptyContent,6954,http://search.worldbank.org/wcontractawards/procdetails/OP00002072
CompanyNotFound,6975,http://search.worldbank.org/wcontractawards/procdetails/OP00007757
ContractNumberNotFound,6975,http://search.worldbank.org/wcontractawards/procdetails/OP00007757
CompanyNotFound,6976,http://search.worldbank.org/wcontractawards/procdetails/OP00008955
ContractNumberNotFound,6976,http://search.worldbank.org/wcontractawards/procdetails/OP00008955
CompanyNotFound,6978,http://search.worldbank.org/wcontractawards/procdetails/OP00012180
ContractNumberNotFound,6978,http://search.worldbank.org/wcontractawards/procdetails/OP00012180
CompanyNotFound,6979,http://search.worldbank.org/wcontractawards/procdetails/OP00012178
ContractNumberNotFound,6979,http://search.worldbank.org/wcontractawards/procdetails/OP00012178
CompanyNotFound,6980,http://search.worldbank.org/wcontractawards/procdetails/OP00012182
ContractNumberNotFound,6980,http://search.worldbank.org/wcontractawards/procdetails/OP00012182
CompanyNotFound,6981,http://search.worldbank.org/wcontractawards/procdetails/OP00012179
ContractNumberNotFound,6981,http://search.worldbank.org/wcontractawards/procdetails/OP00012179
CompanyNotFound,6982,http://search.worldbank.org/wcontractawards/procdetails/OP00012938
ContractNumberNotFound,6982,http://search.worldbank.org/wcontractawards/procdetails/OP00012938
CompanyNotFound,6983,http://search.worldbank.org/wcontractawards/procdetails/OP00013036
ContractNumberNotFound,6983,http://search.worldbank.org/wcontractawards/procdetails/OP00013036
CompanyNotFound,6993,http://search.worldbank.org/wcontractawards/procdetails/OP00002570
ContractNumberNotFound,6993,http://search.worldbank.org/wcontractawards/procdetails/OP00002570
CompanyNotFound,6994,http://search.worldbank.org/wcontractawards/procdetails/OP00002571
ContractNumberNotFound,6994,http://search.worldbank.org/wcontractawards/procdetails/OP00002571
CompanyNotFound,6995,http://search.worldbank.org/wcontractawards/procdetails/OP00002572
ContractNumberNotFound,6995,http://search.worldbank.org/wcontractawards/procdetails/OP00002572
CompanyNotFound,6998,http://search.worldbank.org/wcontractawards/procdetails/OP00011417
ContractNumberNotFound,6998,http://search.worldbank.org/wcontractawards/procdetails/OP00011417
CompanyNotFound,6999,http://search.worldbank.org/wcontractawards/procdetails/OP00011416
ContractNumberNotFound,6999,http://search.worldbank.org/wcontractawards/procdetails/OP00011416
CompanyNotFound,7000,http://search.worldbank.org/wcontractawards/procdetails/OP00011392
ContractNumberNotFound,7000,http://search.worldbank.org/wcontractawards/procdetails/OP00011392
CompanyNotFound,7001,http://search.worldbank.org/wcontractawards/procdetails/OP00011415
ContractNumberNotFound,7001,http://search.worldbank.org/wcontractawards/procdetails/OP00011415
EmptyContent,7002,http://search.worldbank.org/wcontractawards/procdetails/OP00012592
CompanyNotFound,7003,http://search.worldbank.org/wcontractawards/procdetails/OP00012594
ContractNumberNotFound,7003,http://search.worldbank.org/wcontractawards/procdetails/OP00012594
CompanyNotFound,7004,http://search.worldbank.org/wcontractawards/procdetails/OP00012597
ContractNumberNotFound,7004,http://search.worldbank.org/wcontractawards/procdetails/OP00012597
CompanyNotFound,7005,http://search.worldbank.org/wcontractawards/procdetails/OP00012590
ContractNumberNotFound,7005,http://search.worldbank.org/wcontractawards/procdetails/OP00012590
CompanyNotFound,7006,http://search.worldbank.org/wcontractawards/procdetails/OP00012593
ContractNumberNotFound,7006,http://search.worldbank.org/wcontractawards/procdetails/OP00012593
CompanyNotFound,7007,http://search.worldbank.org/wcontractawards/procdetails/OP00008240
ContractNumberNotFound,7007,http://search.worldbank.org/wcontractawards/procdetails/OP00008240
CompanyNotFound,7008,http://search.worldbank.org/wcontractawards/procdetails/OP00008238
ContractNumberNotFound,7008,http://search.worldbank.org/wcontractawards/procdetails/OP00008238
CompanyNotFound,7009,http://search.worldbank.org/wcontractawards/procdetails/OP00008255
ContractNumberNotFound,7009,http://search.worldbank.org/wcontractawards/procdetails/OP00008255
CompanyNotFound,7014,http://search.worldbank.org/wcontractawards/procdetails/OP00006562
ContractNumberNotFound,7014,http://search.worldbank.org/wcontractawards/procdetails/OP00006562
CompanyNotFound,7015,http://search.worldbank.org/wcontractawards/procdetails/OP00006560
ContractNumberNotFound,7015,http://search.worldbank.org/wcontractawards/procdetails/OP00006560
EmptyContent,7016,http://search.worldbank.org/wcontractawards/procdetails/OP00007061
CompanyNotFound,7024,http://search.worldbank.org/wcontractawards/procdetails/OP00017827
ContractNumberNotFound,7024,http://search.worldbank.org/wcontractawards/procdetails/OP00017827
CompanyNotFound,7025,http://search.worldbank.org/wcontractawards/procdetails/OP00017826
ContractNumberNotFound,7025,http://search.worldbank.org/wcontractawards/procdetails/OP00017826
CompanyNotFound,7027,http://search.worldbank.org/wcontractawards/procdetails/OP00017947
ContractNumberNotFound,7027,http://search.worldbank.org/wcontractawards/procdetails/OP00017947
CompanyStatusNotFound,7050,http://search.worldbank.org/wcontractawards/procdetails/OP00015495
CompanyStatusNotFound,7052,http://search.worldbank.org/wcontractawards/procdetails/OP00017995
CompanyNotFound,7056,http://search.worldbank.org/wcontractawards/procdetails/OP00014181
ContractNumberNotFound,7056,http://search.worldbank.org/wcontractawards/procdetails/OP00014181
CompanyNotFound,7057,http://search.worldbank.org/wcontractawards/procdetails/OP00001204
ContractNumberNotFound,7057,http://search.worldbank.org/wcontractawards/procdetails/OP00001204
CompanyStatusNotFound,7083,http://search.worldbank.org/wcontractawards/procdetails/OP00017759
CompanyStatusNotFound,7084,http://search.worldbank.org/wcontractawards/procdetails/OP00020800
CompanyStatusNotFound,7085,http://search.worldbank.org/wcontractawards/procdetails/OP00020801
EmptyContent,7095,http://search.worldbank.org/wcontractawards/procdetails/OP00009590
EmptyContent,7096,http://search.worldbank.org/wcontractawards/procdetails/OP00009592
EmptyContent,7097,http://search.worldbank.org/wcontractawards/procdetails/OP00009595
EmptyContent,7098,http://search.worldbank.org/wcontractawards/procdetails/OP00009596
EmptyContent,7099,http://search.worldbank.org/wcontractawards/procdetails/OP00009591
EmptyContent,7100,http://search.worldbank.org/wcontractawards/procdetails/OP00009594
EmptyContent,7101,http://search.worldbank.org/wcontractawards/procdetails/OP00010172
CompanyNotFound,7121,http://search.worldbank.org/wcontractawards/procdetails/OP00017323
ContractNumberNotFound,7121,http://search.worldbank.org/wcontractawards/procdetails/OP00017323
CompanyNotFound,7140,http://search.worldbank.org/wcontractawards/procdetails/OP00000861
ContractNumberNotFound,7140,http://search.worldbank.org/wcontractawards/procdetails/OP00000861
CompanyNotFound,7142,http://search.worldbank.org/wcontractawards/procdetails/OP00001246
ContractNumberNotFound,7142,http://search.worldbank.org/wcontractawards/procdetails/OP00001246
EmptyContent,7152,http://search.worldbank.org/wcontractawards/procdetails/OP00008548
CompanyNotFound,7157,http://search.worldbank.org/wcontractawards/procdetails/OP00020421
ContractNumberNotFound,7157,http://search.worldbank.org/wcontractawards/procdetails/OP00020421
CompanyStatusNotFound,7158,http://search.worldbank.org/wcontractawards/procdetails/OP00015782
CompanyNotFound,7159,http://search.worldbank.org/wcontractawards/procdetails/OP00025574
ContractNumberNotFound,7159,http://search.worldbank.org/wcontractawards/procdetails/OP00025574
CompanyNotFound,7160,http://search.worldbank.org/wcontractawards/procdetails/OP00025575
ContractNumberNotFound,7160,http://search.worldbank.org/wcontractawards/procdetails/OP00025575
CompanyNotFound,7165,http://search.worldbank.org/wcontractawards/procdetails/OP00014055
ContractNumberNotFound,7165,http://search.worldbank.org/wcontractawards/procdetails/OP00014055
CompanyNotFound,7166,http://search.worldbank.org/wcontractawards/procdetails/OP00014060
ContractNumberNotFound,7166,http://search.worldbank.org/wcontractawards/procdetails/OP00014060
CompanyNotFound,7171,http://search.worldbank.org/wcontractawards/procdetails/OP00009483
ContractNumberNotFound,7171,http://search.worldbank.org/wcontractawards/procdetails/OP00009483
CompanyNotFound,7172,http://search.worldbank.org/wcontractawards/procdetails/OP00017682
ContractNumberNotFound,7172,http://search.worldbank.org/wcontractawards/procdetails/OP00017682
CompanyNotFound,7173,http://search.worldbank.org/wcontractawards/procdetails/OP00018145
ContractNumberNotFound,7173,http://search.worldbank.org/wcontractawards/procdetails/OP00018145
CompanyNotFound,7174,http://search.worldbank.org/wcontractawards/procdetails/OP00018148
ContractNumberNotFound,7174,http://search.worldbank.org/wcontractawards/procdetails/OP00018148
CompanyNotFound,7175,http://search.worldbank.org/wcontractawards/procdetails/OP00018150
ContractNumberNotFound,7175,http://search.worldbank.org/wcontractawards/procdetails/OP00018150
CompanyNotFound,7176,http://search.worldbank.org/wcontractawards/procdetails/OP00018149
ContractNumberNotFound,7176,http://search.worldbank.org/wcontractawards/procdetails/OP00018149
CompanyNotFound,7177,http://search.worldbank.org/wcontractawards/procdetails/OP00018147
ContractNumberNotFound,7177,http://search.worldbank.org/wcontractawards/procdetails/OP00018147
CompanyNotFound,7178,http://search.worldbank.org/wcontractawards/procdetails/OP00018146
ContractNumberNotFound,7178,http://search.worldbank.org/wcontractawards/procdetails/OP00018146
CompanyNotFound,7179,http://search.worldbank.org/wcontractawards/procdetails/OP00019557
ContractNumberNotFound,7179,http://search.worldbank.org/wcontractawards/procdetails/OP00019557
CompanyNotFound,7186,http://search.worldbank.org/wcontractawards/procdetails/OP00015812
ContractNumberNotFound,7186,http://search.worldbank.org/wcontractawards/procdetails/OP00015812
CompanyNotFound,7187,http://search.worldbank.org/wcontractawards/procdetails/OP00017518
ContractNumberNotFound,7187,http://search.worldbank.org/wcontractawards/procdetails/OP00017518
CompanyStatusNotFound,7188,http://search.worldbank.org/wcontractawards/procdetails/OP00024874
CompanyStatusNotFound,7190,http://search.worldbank.org/wcontractawards/procdetails/OP00025573
CompanyNotFound,7198,http://search.worldbank.org/wcontractawards/procdetails/OP00013077
ContractNumberNotFound,7198,http://search.worldbank.org/wcontractawards/procdetails/OP00013077
CompanyNotFound,7199,http://search.worldbank.org/wcontractawards/procdetails/OP00013101
ContractNumberNotFound,7199,http://search.worldbank.org/wcontractawards/procdetails/OP00013101
CompanyNotFound,7200,http://search.worldbank.org/wcontractawards/procdetails/OP00014521
ContractNumberNotFound,7200,http://search.worldbank.org/wcontractawards/procdetails/OP00014521
CompanyNotFound,7241,http://search.worldbank.org/wcontractawards/procdetails/OP00012898
ContractNumberNotFound,7241,http://search.worldbank.org/wcontractawards/procdetails/OP00012898
CompanyNotFound,7242,http://search.worldbank.org/wcontractawards/procdetails/OP00012900
ContractNumberNotFound,7242,http://search.worldbank.org/wcontractawards/procdetails/OP00012900
CompanyNotFound,7243,http://search.worldbank.org/wcontractawards/procdetails/OP00012899
ContractNumberNotFound,7243,http://search.worldbank.org/wcontractawards/procdetails/OP00012899
CompanyNotFound,7244,http://search.worldbank.org/wcontractawards/procdetails/OP00012918
ContractNumberNotFound,7244,http://search.worldbank.org/wcontractawards/procdetails/OP00012918
CompanyNotFound,7245,http://search.worldbank.org/wcontractawards/procdetails/OP00014173
ContractNumberNotFound,7245,http://search.worldbank.org/wcontractawards/procdetails/OP00014173
CompanyNotFound,7246,http://search.worldbank.org/wcontractawards/procdetails/OP00014188
ContractNumberNotFound,7246,http://search.worldbank.org/wcontractawards/procdetails/OP00014188
CompanyNotFound,7247,http://search.worldbank.org/wcontractawards/procdetails/OP00014171
ContractNumberNotFound,7247,http://search.worldbank.org/wcontractawards/procdetails/OP00014171
CompanyNotFound,7248,http://search.worldbank.org/wcontractawards/procdetails/OP00014189
ContractNumberNotFound,7248,http://search.worldbank.org/wcontractawards/procdetails/OP00014189
CompanyNotFound,7249,http://search.worldbank.org/wcontractawards/procdetails/OP00015889
ContractNumberNotFound,7249,http://search.worldbank.org/wcontractawards/procdetails/OP00015889
CompanyNotFound,7250,http://search.worldbank.org/wcontractawards/procdetails/OP00015881
ContractNumberNotFound,7250,http://search.worldbank.org/wcontractawards/procdetails/OP00015881
CompanyStatusNotFound,7251,http://search.worldbank.org/wcontractawards/procdetails/OP00015882
EmptyContent,7252,http://search.worldbank.org/wcontractawards/procdetails/OP00002740
EmptyContent,7253,http://search.worldbank.org/wcontractawards/procdetails/OP00002741
EmptyContent,7267,http://search.worldbank.org/wcontractawards/procdetails/OP00002284
CompanyNotFound,7271,http://search.worldbank.org/wcontractawards/procdetails/OP00003061
ContractNumberNotFound,7271,http://search.worldbank.org/wcontractawards/procdetails/OP00003061
CompanyNotFound,7286,http://search.worldbank.org/wcontractawards/procdetails/OP00004592
ContractNumberNotFound,7286,http://search.worldbank.org/wcontractawards/procdetails/OP00004592
CompanyNotFound,7288,http://search.worldbank.org/wcontractawards/procdetails/OP00004986
ContractNumberNotFound,7288,http://search.worldbank.org/wcontractawards/procdetails/OP00004986
CompanyNotFound,7290,http://search.worldbank.org/wcontractawards/procdetails/OP00005015
ContractNumberNotFound,7290,http://search.worldbank.org/wcontractawards/procdetails/OP00005015
CompanyNotFound,7293,http://search.worldbank.org/wcontractawards/procdetails/OP00005166
ContractNumberNotFound,7293,http://search.worldbank.org/wcontractawards/procdetails/OP00005166
CompanyNotFound,7294,http://search.worldbank.org/wcontractawards/procdetails/OP00005167
ContractNumberNotFound,7294,http://search.worldbank.org/wcontractawards/procdetails/OP00005167
CompanyNotFound,7300,http://search.worldbank.org/wcontractawards/procdetails/OP00005505
ContractNumberNotFound,7300,http://search.worldbank.org/wcontractawards/procdetails/OP00005505
CompanyNotFound,7301,http://search.worldbank.org/wcontractawards/procdetails/OP00005504
ContractNumberNotFound,7301,http://search.worldbank.org/wcontractawards/procdetails/OP00005504
CompanyNotFound,7312,http://search.worldbank.org/wcontractawards/procdetails/OP00006588
ContractNumberNotFound,7312,http://search.worldbank.org/wcontractawards/procdetails/OP00006588
CompanyNotFound,7315,http://search.worldbank.org/wcontractawards/procdetails/OP00006622
ContractNumberNotFound,7315,http://search.worldbank.org/wcontractawards/procdetails/OP00006622
CompanyNotFound,7321,http://search.worldbank.org/wcontractawards/procdetails/OP00006786
ContractNumberNotFound,7321,http://search.worldbank.org/wcontractawards/procdetails/OP00006786
CompanyNotFound,7334,http://search.worldbank.org/wcontractawards/procdetails/OP00006836
ContractNumberNotFound,7334,http://search.worldbank.org/wcontractawards/procdetails/OP00006836
CompanyNotFound,7337,http://search.worldbank.org/wcontractawards/procdetails/OP00008716
ContractNumberNotFound,7337,http://search.worldbank.org/wcontractawards/procdetails/OP00008716
CompanyNotFound,7338,http://search.worldbank.org/wcontractawards/procdetails/OP00008718
ContractNumberNotFound,7338,http://search.worldbank.org/wcontractawards/procdetails/OP00008718
CompanyNotFound,7339,http://search.worldbank.org/wcontractawards/procdetails/OP00008715
ContractNumberNotFound,7339,http://search.worldbank.org/wcontractawards/procdetails/OP00008715
CompanyNotFound,7340,http://search.worldbank.org/wcontractawards/procdetails/OP00008391
ContractNumberNotFound,7340,http://search.worldbank.org/wcontractawards/procdetails/OP00008391
CompanyNotFound,7341,http://search.worldbank.org/wcontractawards/procdetails/OP00008393
ContractNumberNotFound,7341,http://search.worldbank.org/wcontractawards/procdetails/OP00008393
CompanyNotFound,7342,http://search.worldbank.org/wcontractawards/procdetails/OP00009021
ContractNumberNotFound,7342,http://search.worldbank.org/wcontractawards/procdetails/OP00009021
CompanyNotFound,7355,http://search.worldbank.org/wcontractawards/procdetails/OP00011249
ContractNumberNotFound,7355,http://search.worldbank.org/wcontractawards/procdetails/OP00011249
CompanyNotFound,7367,http://search.worldbank.org/wcontractawards/procdetails/OP00011982
ContractNumberNotFound,7367,http://search.worldbank.org/wcontractawards/procdetails/OP00011982
EmptyContent,7374,http://search.worldbank.org/wcontractawards/procdetails/OP00012760
CompanyNotFound,7382,http://search.worldbank.org/wcontractawards/procdetails/OP00013585
ContractNumberNotFound,7382,http://search.worldbank.org/wcontractawards/procdetails/OP00013585
CompanyNotFound,7387,http://search.worldbank.org/wcontractawards/procdetails/OP00013861
ContractNumberNotFound,7387,http://search.worldbank.org/wcontractawards/procdetails/OP00013861
